,Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life
0,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops,22990,MediaTek Octa-core,MediaTek,Not Expandable,4, DDR4 RAM, 2.0 Ghz Processor,LED,11.6,Integrated Graphics,MediaTek,64 GB SSD Storage,No HDD,45, Upto 12 Hrs Battery Life
3112,Lenovo,Lenovo ThinkBook 13s Gen 2 (20V9A036IH) Laptop (13.3 Inch | Core i7 11th Gen | 16 GB | DOS | 512 GB SSD)::597403::computer::laptops,95990,Intel Core i7 (11th Gen),Intel,Not Expandable,16, DDR4 RAM, 4.7 Ghz Processor,LCD,13.3,Iris Xe Graphics,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3113,MSI,MSI 15 Alpha 15 B5EEK-069IN Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::597438::computer::laptops,96800,AMD Hexa-Core Ryzen 5,AMD, 32 GB Expandable,16, DDR4 RAM , 2.1 Ghz Processor,LCD,15.6,"Radeon RX 6600M GPU, 8 GB",AMD,512 GB SSD Storage,No HDD,65,65W Adapter
3114,MSI,MSI Vector GP66 12UGSO-623IN Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::597027::computer::laptops,204990,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,16, DDR5 RAM , 3.4 Ghz Processor,LCD,15.6,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,280,280W Adapter
3115,Lenovo,Lenovo Thinkpad L13 Gen 2 (20VHS07500) Laptop (13.3 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::597356::computer::laptops,96999,Intel Core i5 (11th Gen),Intel,Not Expandable,16, DDR4 RAM, 4.2 Ghz Processor,LCD,13.3,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3116,Lenovo,Lenovo Thinkpad T14 (20W0S1C800) Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::597314::computer::laptops,87999,Intel Core i7 (11th Gen),Intel,Not Expandable,16, DDR4 RAM, 2.8 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10.7 Hrs Battery Life
3117,Lenovo,Lenovo ThinkBook 14 Gen 2 (20VDA0G9IH) Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::597382::computer::laptops,86999,Intel Core i5 (11th Gen),Intel,Not Expandable,16, DDR4 RAM, 4.2 Ghz Processor,LCD,14,Integrated,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3118,Dell,Dell Vostro 5620 (D552250WIN9S) Laptop (16 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::596575::computer::laptops,66499,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,16, DDR4 RAM , 3.3 Ghz Processor,LCD,16,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
3119,MSI,MSI Creator M16 A11UD-668IN Laptop (16 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD)::597312::computer::laptops,129990,Intel Core i7 (11th Gen),Intel, 64 GB Expandable,16, DDR4 RAM , 4.7 Ghz Processor,LCD,16,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter
3120,ASUS,ASUS VivoBook 14 X415EP-EB562WS Laptop (14.1 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::596622::computer::laptops,56150,Intel Core i5 (11th Gen),Intel,Not Expandable,8, DDR4 RAM, 2.4 Ghz Processor,LCD,14.1,"GeForce MX330 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3121,Acer,Acer Aspire Vero AV15-51 (NX.AYCSI.003) Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::597304::computer::laptops,61920,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,16, DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
3122,Lenovo,Lenovo Yoga 6 (82FN0015IN) Laptop (13.3 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::596963::computer::laptops,85999,AMD Hexa-Core Ryzen 5,AMD, 8 GB Expandable,8, DDR4 RAM , 2.3 Ghz Processor,LCD,13.3,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 12 Hrs Battery Life
3123,LG,LG gram 14Z90Q-G.AJ56A2 Laptop (14 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::596611::computer::laptops,64762,Intel Core i5 (12th Gen),Intel,Not Expandable,8, LPDDR5 RAM, 3.3 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3124,ASUS,ASUS TUF Dash F15 FX517ZC-HN083WS Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::596629::computer::laptops,90949,Intel Core i5 (12th Gen) Processor,Intel,Not Expandable,16, DDR5 RAM,0,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 3 Hrs Battery Life
3125,ASUS,ASUS VivoBook 14 X415FA-BV341WS Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 256 GB SSD)::596526::computer::laptops,31990,Intel Core i3 (10th Gen),Intel,Not Expandable,8, DDR4 RAM, 2.1 Ghz Processor,LCD,14,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3126,Dell,Dell XPS 13 Plus 9320 (D560073WIN9S) Laptop (13.4 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::596351::computer::laptops,180403,Intel Core i7 (12th Gen),Intel,Not Expandable,16, LPDDR5 RAM, 4.7 Ghz Processor,LCD,13.4,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter
3127,ASUS,ASUS TUF Gaming F15 FX506LHB-HN357W Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 1 TB SSD)::596527::computer::laptops,46995,Intel Core i5 (10th Gen) Processor,Intel,Not Expandable,8, DDR4 RAM,0,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3128,ASUS,ASUS Zenbook Duo 14 UX482EG-KA711WS Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 1 TB SSD)::596521::computer::laptops,105589,Intel Core i7 (11th Gen),Intel,Not Expandable,16, LPDDR4X RAM, 2.8 Ghz Processor,LCD,14,"GeForce MX450 GPU, 2 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter
3134,Lenovo,Lenovo ThinkBook Gen 2 (20VD011CIH) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::596644::computer::laptops,79249,Intel Core i5 (11th Gen),Intel,Not Expandable,8, DDR4 RAM, 2.4 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3136,Lenovo,Lenovo Thinkpad T14 (20S0S1MC00) Laptop (14 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 512 GB SSD)::583299::computer::laptops,110790,Intel Core i7 (10th Gen),Intel,Not Expandable,16, DDR4 RAM, 1.8 Ghz Processor,LED,14,"GeForce MX330 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,45,45W Adapter
3137,HP,HP Spectre Folio 13-ak1004tu (3P296PA) Laptop (13.3 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 512 GB SSD)::583622::computer::laptops,188990,Intel Core i7 (10th Gen),Intel,Not Expandable,16, LPDDR3 RAM, 1.2 Ghz Processor,LED,13.3,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3138,Acer,Acer Aspire 5 A515-56G (NX.A1LSI.002) Laptop (15.6 Inch | Core i5 11th Gen | 4 GB | Windows 10 | 512 GB SSD)::584186::computer::laptops,52490,Intel Core i5 (11th Gen),Intel,Not Expandable,4, DDR4 RAM, 4.0 Ghz Processor,LED,15.6,"GeForce MX350 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 8.5 Hrs Battery Life
3139,ASUS,ASUS ExpertBook P1440FA-FQ2351R Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD)::582822::computer::laptops,44795,Intel Core i5 (10th Gen),Intel,Not Expandable,8, DDR4 RAM, 1.6 Ghz Processor,LED,14,UHD,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
3140,Lenovo,Lenovo Duet Chromebook (ZA6F0032IN) Laptop (10.1 Inch | MediaTek Octa Core | 4 GB | Google Chrome | 128 GB SSD)::583412::computer::laptops,26999,MediaTek Octa-core,MediaTek,Not Expandable,4, LPDDR4 RAM, 2.0 Ghz Processor,LED,10.1,Mali-G72,ARM,128 GB SSD Storage,No HDD,no,nan
3141,ASUS,ASUS VivoBook 14 X415JA-EK094TS Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::584152::computer::laptops,48999,Intel Core i5 (10th Gen),Intel, 12 GB Expandable,8, DDR4 RAM , 1.0 Ghz Processor,LED,14,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
3142,HP,HP Elitebook 850 G7 (1F6C7UT) Laptop (15.6 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB SSD)::583604::computer::laptops,130990,Intel Core i7 (10th Gen),Intel,Not Expandable,16, DDR4 RAM, 1.8 Ghz Processor,LED,15.6,"GeForce MX250 GPU, 2 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,nan
3143,AVITA,AVITA Liber NS14A2IN239P Laptop (14 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 256 GB SSD)::575894::computer::laptops,48952,Intel Core i7 (8th Gen),Intel,Not Expandable,8, DDR4 RAM, 1.8 Ghz Processor,LED,14,UHD 620,Intel,256 GB SSD Storage,No HDD,36, Upto 10 Hrs Battery Life
3144,HP,HP Elitebook 840 G6 (8LX79PA) Laptop (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 512 GB SSD)::614428::computer::laptops,90464,Intel Core i5 (8th Gen),Intel,Not Expandable,8, DDR4 RAM, 1.6 Ghz Processor,LED,14,UHD 620,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3145,HP,HP Envy 13-aq1020tx (8JU78PA) Laptop (13.3 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 512 GB SSD)::575642::computer::laptops,99990,Intel Core i7 (10th Gen),Intel,Not Expandable,16, DDR4 RAM, 1.8 Ghz Processor,LED,13.3,"Geforce MX250 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
3146,HP,HP ProBook 440 G6 (6PN86PA) Laptop (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 1 TB HDD)::575647::computer::laptops,85000,Intel Core i5 (8th Gen),Intel,Not Expandable,8, DDR4 RAM, 1.6 Ghz Processor,LED,14,UHD 620,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
3147,HP,HP 250 G7 (6YE09PA) Laptop (15.6 Inch | Core i5 8th Gen | 8 GB | DOS | 1 TB HDD)::575572::computer::laptops,46999,Intel Core i5 (8th Gen),Intel,Not Expandable,8, DDR4 RAM, 1.6 Ghz Processor,LED,15.6,"GeForce MX110 GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65, Upto 9 Hrs Battery Life
3148,HP,HP 14s-cf3046tu (172T3PA) Laptop (14 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 1 TB HDD)::580914::computer::laptops,42500,Intel Core i3 (10th Gen),Intel,Not Expandable,4, DDR4 RAM, 1.2 Ghz Processor,LED,14,UHD,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
3149,ASUS,ASUS ExpertBook P2451FB-EK0058 Laptop (14 Inch | Core i5 10th Gen | 8 GB | DOS | 1 TB HDD)::582070::computer::laptops,49395,Intel Core i5 (10th Gen),Intel,Not Expandable,8, DDR4 RAM, 1.6 Ghz Processor,LED,14,"Geforce MX110 GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65,65W Adapter
3151,ASUS,ASUS TUF Gaming A15 FA566NFR-HN259W Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::618910::computer::laptops,62990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16, DDR5 RAM , 3.1 Ghz Processor,LCD,15.6,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter
3152,ASUS,ASUS ZenBook Pro 15 UX580GE-E2032T Laptop (15.6 Inch | Core i9 8th Gen | 16 GB | Windows 10 | 1 TB SSD)::576858::computer::laptops,125663,Intel Core i9 (8th Gen),Intel,Not Expandable,16, DDR4 RAM, 2.9 Ghz Processor,LED,15.6,"GeForce GTX 1050Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,71, Upto 9.5 Hrs Battery Life
3153,MSI,MSI GF63 Thin 12VE-070IN Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::1000182::computer::laptops,74990,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,16, DDR4 RAM , 3.1 Ghz Processor,LCD,15.6,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,no,nan
3154,Dell,Dell Inspiron 15 (IN3520CM22P001ORB1) Laptop (15 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::1000184::computer::laptops,45990,Intel Core i5 (12th Gen),Intel,Not Expandable,8, DDR4 RAM, 3.3 Ghz Processor,LCD,15,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life
3155,Samsung,Samsung Galaxy Book 4 Pro 360 NP960QGK-LG1IN Laptop (16 Inch | Core Ultra 7 | 16 GB | Windows 11 | 512 GB SSD)::1000037::computer::laptops,163990,Intel Core Ultra 7,Intel,Not Expandable,16, LPDDR5X RAM, 1.4 Ghz Processor,LED,16,Arc,Intel,512 GB SSD Storage,No HDD,65, Upto 7.5 Hrs Battery Life
3156,Acer,Acer Aspire Lite AL15-52 (UN.321SI.00K) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::1000181::computer::laptops,32990,Intel Core i3 (12th Gen),Intel,Not Expandable,8, DDR4 RAM, 1.2 Ghz Processor,LCD,15.6,Integrated,Intel,512 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life
3157,HP,HP Victus 15-fa1382TX (A9NC5PA) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::1000077::computer::laptops,79990,Intel Core i7 (12th Gen),Intel, 16 GB Expandable,16, DDR4 RAM , 4.7 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,Upto 7.45 Hrs Battery Life
3158,ASUS,ASUS TUF Gaming A15 FA566NCR-HN075W Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::618908::computer::laptops,71990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16, DDR5 RAM , 3.1 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter
3160,HP,HP Victus 15-fa1389TX (A9NC8PA) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::618909::computer::laptops,83990,Intel Core i7 (12th Gen),Intel, 16 GB Expandable,16, DDR4 RAM , 4.7 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,Upto 7.45 Hrs Battery Life
3161,MSI,MSI Modern 14 C12MO-1211IN Laptop (14 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::1000081::computer::laptops,59990,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16, DDR5 RAM , 4.7 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,nan
3162,Lenovo,Lenovo ThinkPad P15v Gen 3 (21ENS0MV00) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 32 GB | Windows 11 | 1 TB SSD)::1000083::computer::laptops,110000,AMD Octa-Core Ryzen 7,AMD, 64 GB Expandable,32, DDR5 RAM , 3.1 Ghz Processor,LCD,15.6,"T600 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,nan
3163,Lenovo,Lenovo LOQ 15IAX9 (83GS00CKIN) Laptop (15.6 Inch | Core i5 12th Gen | 24 GB | Windows 11 | 512 GB SSD)::618906::computer::laptops,65422,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,24, DDR5 RAM , 3.1 Ghz Processor,LCD,15.6,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 6 Hrs Battery Life
3164,Dell,Dell XPS 13 9340 (OXN93401100G01RIN) Laptop (13.4 Inch | Core Ultra 7 | 16 GB | Windows 11 | 512 GB SSD)::618540::computer::laptops,169450,Intel Core Ultra 7,Intel,Not Expandable,16, LPDDR5X RAM, 4.8 Ghz Processor,LCD,13.4,Arc,Intel,512 GB SSD Storage,No HDD,60,60W Adapter
3165,Lenovo,Lenovo IdeaPad Slim 14IGL7 (82V6009LIN) Laptop (14 Inch | Intel Celeron Dual Core | 8 GB | Windows 11 | 512 GB SSD)::618550::computer::laptops,25990,Intel Celeron Dual-Core,Intel, 8 GB Expandable,8, DDR4 RAM , 1.1 Ghz Processor,LCD,14,UHD 600,Intel,512 GB SSD Storage,No HDD,no,Upto 9 Hrs Battery Life
3166,Lenovo,Lenovo Yoga Pro 9 16IMH9 (83DN004VIN) Laptop (16 Inch | Core Ultra 9 | 32 GB | Windows 11 | 1 TB SSD)::618921::computer::laptops,178990,Intel Core Ultra 9,Intel, 32 GB Expandable,32, LPDDR5X RAM , 4.8 Ghz Processor,LCD,16,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life
3167,ASUS,ASUS TUF Gaming F15 FX577ZC-HN193W Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::618900::computer::laptops,86990,Intel Core i7 (12th Gen),Intel, 32 GB Expandable,16, DDR4 RAM , 2.3 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,nan
3168,Lenovo,Lenovo Yoga Pro 7 14IMH9 (83E2005EIN) Laptop (14.5 Inch | Core Ultra 7 | 16 GB | Windows 11 | 1 TB SSD)::618889::computer::laptops,162000,Intel Core Ultra 7,Intel, 16 GB Expandable,16, LPDDR5X RAM , 3.4 Ghz Processor,LED,14.5,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,140,140W Adapter
3169,ASUS,ASUS TUF Gaming A15 FA506NCR-HN054W Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::618721::computer::laptops,72990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16, DDR5 RAM , 3.1 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter
3170,ASUS,ASUS VivoBook 15 X1502ZA-EJ545WS Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::618607::computer::laptops,52790,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16, DDR4 RAM , 1.3 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,45, Upto 8 Hrs Battery Life
3171,HP,HP 15s-fy5011TU (A4KF2PA) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::618901::computer::laptops,36990,Intel Core i3 (12th Gen),Intel, 8 GB Expandable,8, DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,no,nan
3172,Lenovo,Lenovo IdeaPad 5 Gen 9 (83DR003BIN) Laptop (14 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::618735::computer::laptops,76990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16, LPDDR5X RAM, 4.0 Ghz Processor,LCD,14,Radeon 780M,AMD,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3173,Gigabyte,Gigabyte G5 MF5-52IN354SH Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::618635::computer::laptops,91051,Intel Core i5 (13th Gen),Intel, 64 GB Expandable,16, DDR5 RAM , 4.7 Ghz Processor,LCD,15.6,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,no,nan
3174,MSI,MSI Modern 15 H AI C1MG-045IN Laptop (15.6 Inch | Core Ultra 7 | 16 GB | Windows 11 | 1 TB SSD)::618637::computer::laptops,72990,Intel Core Ultra 7,Intel, 32 GB Expandable,16, DDR5 RAM , 4.8 Ghz Processor,LCD,15.6,Arc,Intel,1024 GB SSD Storage,No HDD,no,nan
3175,Lenovo,Lenovo Yoga 9 14IMH9 (83AC001LIN) Laptop (14 Inch | Core Ultra 7 | 32 GB | Windows 11 | 1 TB SSD)::618912::computer::laptops,178990,Intel Core Ultra 7,Intel, 32 GB Expandable,32, LPDDR5X RAM , 3.4 Ghz Processor,LED,14,Arc,Intel,1024 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3176,Lenovo,Lenovo Yoga Book 9 13IMU9 (83FF0034IN) Laptop (13.3 Inch | Core Ultra 7 | 32 GB | Windows 11 | 1 TB SSD)::1000121::computer::laptops,238990,Intel Core Ultra 7,Intel,Not Expandable,32, LPDDR5X RAM, 4.0 Ghz Processor,LED,13.3,Integrated,Intel,1024 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life
3177,HP,HP Pavilion Aero 13-bg0017AU (A1RA7PA) Laptop (13.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::1000017::computer::laptops,83990,AMD Octa-Core Ryzen 7,AMD, 16 GB Expandable,16, LPDDR5X RAM , 4.8 Ghz Processor,LCD,13.3,Radeon,AMD,512 GB SSD Storage,No HDD,no,Upto 8 Hrs Battery Life
3178,Lenovo,Lenovo Thinkpad E14 (20TA00J2IG) Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::612035::computer::laptops,69999,Intel Core i5 (11th Gen),Intel,Not Expandable,16, DDR4 RAM, 2.4 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
3179,Dell,Dell Latitude L 14 3490 Laptop (14 Inch | Core i5 8th Gen | 4 GB | Windows 10 | 1 TB HDD)::576655::computer::laptops,58399,Intel Core i5 (8th Gen),Intel, 16 GB Expandable,4, DDR4 RAM , 1.6 Ghz Processor,LED,14,UHD 620,Intel,NO SSD,1024 GB HDD Storage,65, Upto 10 Hrs Battery Life
3180,Acer,Acer Aspire 3 Spin A3SP14-31PT (NX.KENSI.004) Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::1000171::computer::laptops,41990,Intel Core i3 (12th Gen),Intel,Not Expandable,8, LPDDR5 RAM, 4.0 Ghz Processor,LCD,14,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 8.50 Hrs Battery Life
3181,Acer,Acer Nitro 5 AN515-44-R180 (NH.Q9MSI.006) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::586424::computer::laptops,69990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8, DDR4 RAM, 3.0 Ghz Processor,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,Upto 10 Hrs Battery Life
3182,HP,HP Victus 15-fa1098TX (8P9Q2PA) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::1000001::computer::laptops,55990,Intel Core i5 (12th Gen),Intel, 8 GB Expandable,8, DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,Upto 4 Hrs Battery Life
3185,Lenovo,Lenovo Ideapad 3 15ITL6 (82H8014BIN) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::586454::computer::laptops,50990,Intel Core i5 (11th Gen),Intel, 12 GB Expandable,8, DDR4 RAM , 2.4 Ghz Processor,LED,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 7.5 Hrs Battery Life
3187,Acer,Acer Aspire 3 A314-22 (NX.HVVSI.007) Laptop (14 Inch | AMD Dual Core Athlon | 4 GB | Windows 11 | 1 TB HDD)::598121::computer::laptops,23420,AMD Dual-Core Athlon,AMD,Not Expandable,4, DDR4 RAM, 1.2 Ghz Processor,LCD,14,Radeon Graphics,AMD,NO SSD,1024 GB HDD Storage,45, Upto 9.5 Hrs Battery Life
3188,Honor,Honor MagicBook 15 Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 256 GB SSD)::580706::computer::laptops,42990,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8, DDR4 RAM, 2.1 Ghz Processor,LED,15.6,Radeon Vega 8,AMD,256 GB SSD Storage,No HDD,65,65W Adapter
3189,HP,HP Pavilion Aero 13-be2047AU (7S450PA) Laptop (13.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::600117::computer::laptops,80490,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16, DDR5 RAM, 4.7 Ghz Processor,LCD,13.3,Radeon,AMD,1024 GB SSD Storage,No HDD,65,65W Adapter
3190,HP,HP Pavilion x360 14-dy0186TU (533T6PA) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::594337::computer::laptops,58499,Intel Core i3 (11th Gen),Intel,Not Expandable,8, DDR4 RAM, 3.4 Ghz Processor,LCD,14,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 11 Hrs Battery Life
3191,Acer,Acer Predator Helios 300 PH315-55 (NH.QGPSI.007) Laptop (15.6 Inch | Core i9 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::597131::computer::laptops,139999,Intel Core i9 (12th Gen),Intel, 32 GB Expandable,16, DDR5 RAM , 4.0 Ghz Processor,LCD,15.6,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter
